biome,N,ncom,init,frt,srichness,isimpson
med,10,53,9,13.8888893,2,1.6272225063182757
med,10,53,10,13.927577,2,1.5948535274533708
med,10,53,11,13.6612024,2,1.7023866626250892
med,10,53,12,13.7741051,2,1.6137191012521854
med,10,54,1,40.6504059,3,1.3044362601387534
med,10,54,2,40.9836082,3,1.3067660267589616
med,10,54,3,40.9836082,3,1.3160665190910517
med,10,54,4,39.0625,3,1.3185878339089296
med,10,54,5,45.8715591,3,1.314464652892507
med,10,54,6,42.3728828,3,1.3107491784688823
med,10,54,7,43.103447,3,1.3102422161710543
med,10,54,8,42.7350426,3,1.3059462315804342
med,10,54,9,40.9836082,3,1.317368588647764
med,10,54,10,42.7350426,3,1.3166200706111624
med,10,54,11,44.6428566,3,1.307564559666103
med,10,54,12,40.3225822,3,1.315295924566069
med,10,55,1,37.3134346,1,1.0
med,10,55,2,35.9712219,1,1.0
med,10,55,3,37.3134346,1,1.0
med,10,55,4,32.6797371,1,1.0
med,10,55,5,32.4675331,1,1.0
med,10,55,6,34.4827576,1,1.0
med,10,55,7,32.4675331,1,1.0
med,10,55,8,36.231884,1,1.0
med,10,55,9,42.7350426,1,1.0
med,10,55,10,34.013607,1,1.0
med,10,55,11,38.4615402,1,1.0
med,10,55,12,28.5714283,1,1.0
med,10,56,1,13.3689842,1,1.0
med,10,56,2,13.4048262,1,1.0
med,10,56,3,12.8534708,1,1.0
med,10,56,4,13.333333,1,1.0
med,10,56,5,13.020833,1,1.0
med,10,56,6,13.1578951,1,1.0
med,10,56,7,12.9533682,1,1.0
med,10,56,8,12.9870129,1,1.0
med,10,56,9,12.6582279,1,1.0
med,10,56,10,13.0890055,1,1.0
med,10,56,11,13.333333,1,1.0
med,10,56,12,13.1578951,1,1.0
med,10,57,1,7.29927015,2,1.353895362307344
med,10,57,2,7.54147816,2,1.220980609856883
med,10,57,3,7.46268654,2,1.2686771949304734
med,10,57,4,7.5757575,2,1.19273535582344
med,10,57,5,7.47384167,2,1.268319666993486
med,10,57,6,7.41839743,2,1.3072002445554263
med,10,57,7,7.35294104,2,1.3404403751170386
med,10,57,8,7.50750732,2,1.215789378242334
med,10,57,9,7.61035013,2,1.2051385910845895
med,10,57,10,7.36377048,2,1.3229204526628915
med,10,57,11,7.47384167,2,1.2890609552391936
med,10,57,12,7.46268654,2,1.2661556227334503
med,10,58,1,147.058823,3,2.049147051584013
med,10,58,2,47.1698112,1,1.0
med,10,58,3,48.0769234,1,1.0
med,10,58,4,48.5436897,1,1.0
med,10,58,5,50.5050507,4,1.3388495116457484
med,10,58,6,45.0450439,1,1.0
med,10,58,7,48.0769234,1,1.0
med,10,58,8,41.3223152,1,1.0
med,10,58,9,42.0168076,1,1.0
med,10,58,10,52.0833321,1,1.0
med,10,58,11,64.102562,4,1.2808535513835786
med,10,58,12,49.0196075,1,1.0
med,10,59,1,7.75193787,2,1.905488736020016
med,10,59,2,7.63358784,2,1.919907050837562
med,10,59,3,7.6219511,2,1.928223477790457
med,10,59,4,7.40740728,2,1.9580470373717673
med,10,59,5,7.65696764,2,1.918688590459546
med,10,59,6,7.69230747,2,1.9188400233512757
med,10,59,7,7.46268654,2,1.9480665015033938
med,10,59,8,7.70416021,2,1.913513786905127
med,10,59,9,7.64525986,2,1.9243712788512262
med,10,59,10,7.58725357,2,1.9361059296805787
med,10,59,11,7.63358784,2,1.929132128221936
med,10,59,12,7.45156479,2,1.951033536344219
med,10,60,1,9.45179558,1,1.0
med,10,60,2,9.36329556,1,1.0
med,10,60,3,9.04159164,1,1.0
med,10,60,4,9.25925922,1,1.0
med,10,60,5,9.27643776,1,1.0
med,10,60,6,9.17431164,1,1.0
med,10,60,7,9.39849663,1,1.0
med,10,60,8,9.22509193,1,1.0
med,10,60,9,8.99280548,1,1.0
med,10,60,10,9.31098652,1,1.0
med,10,60,11,8.86524868,1,1.0
med,10,60,12,9.27643776,1,1.0
med,10,61,1,294.117645,1,1.0
med,10,61,2,454.545441,1,1.0
med,10,61,3,454.545441,1,1.0
med,10,61,4,277.777771,1,1.0
med,10,61,5,714.285706,1,1.0
med,10,61,6,333.333344,1,1.0
med,10,61,7,454.545441,1,1.0
med,10,61,8,312.5,1,1.0
med,10,61,9,312.5,1,1.0
med,10,61,10,250.0,1,1.0
med,10,61,11,217.391312,1,1.0
med,10,61,12,416.666656,1,1.0
med,10,62,1,68.4931488,1,1.0
med,10,62,2,108.695656,1,1.0
med,10,62,3,79.3650818,1,1.0
med,10,62,4,89.2857132,1,1.0
med,10,62,5,75.757576,1,1.0
med,10,62,6,73.5294113,1,1.0
med,10,62,7,78.125,1,1.0
med,10,62,8,66.6666641,1,1.0
med,10,62,9,80.6451645,1,1.0
med,10,62,10,81.9672165,1,1.0
med,10,62,11,81.9672165,1,1.0
med,10,62,12,84.7457657,1,1.0
med,10,63,1,5.30785561,1,1.0
med,10,63,2,5.13347006,1,1.0
med,10,63,3,5.20291376,1,1.0
med,10,63,4,5.1652894,1,1.0
med,10,63,5,5.17063093,1,1.0
med,10,63,6,5.20291376,1,1.0
med,10,63,7,5.1867218,1,1.0
med,10,63,8,5.13347006,1,1.0
med,10,63,9,4.89715958,1,1.0
med,10,63,10,5.1652894,1,1.0
med,10,63,11,5.14403296,1,1.0
med,10,63,12,4.99500513,1,1.0
med,10,64,1,23.4741783,1,1.0
med,10,64,2,22.6244335,1,1.0
med,10,64,3,22.9357796,1,1.0
med,10,64,4,22.2222214,1,1.0
med,10,64,5,25.0,1,1.0
med,10,64,6,22.9357796,1,1.0
med,10,64,7,25.7731953,1,1.0
med,10,64,8,23.696682,1,1.0
med,10,64,9,24.8756218,1,1.0
med,10,64,10,23.696682,1,1.0
med,10,64,11,24.5098038,1,1.0
med,10,64,12,25.6410255,1,1.0
med,10,65,1,30.8641968,4,2.3467244174148547
med,10,65,2,30.6748466,4,2.3713845663733415
med,10,65,3,28.7356319,4,2.5480410213159512
med,10,65,4,31.6455688,4,2.3220828019202115
med,10,65,5,30.30303,4,2.4481950199069367
med,10,65,6,29.2397652,4,2.379264409403978
med,10,65,7,33.783783,4,2.092123724531842
med,10,65,8,29.069767,4,2.6291778719592727
med,10,65,9,30.8641968,4,2.3669282231504782
med,10,65,10,28.9017334,4,2.454707118772428
med,10,65,11,29.9401207,4,2.507871770615578
med,10,65,12,29.2397652,4,2.535204444494632
med,10,66,1,42.3728828,2,1.866598282254413
med,10,66,2,45.4545441,2,1.699826877057687
med,10,66,3,43.8596497,2,1.7860111779656311
med,10,66,4,41.6666679,2,1.8855879110963107
med,10,66,5,48.5436897,2,1.588979285702598
med,10,66,6,39.0625,2,1.9538396482290092
med,10,66,7,45.0450439,2,1.7120541222946764
med,10,66,8,47.1698112,2,1.6421941909513964
med,10,66,9,45.4545441,2,1.7143161239144336
med,10,66,10,45.4545441,2,1.7235346427561054
med,10,66,11,44.6428566,2,1.7449578771752359
med,10,66,12,45.0450439,2,1.7663743422087135
med,10,67,1,19.3798447,1,1.0
med,10,67,2,19.1570873,1,1.0
med,10,67,3,22.8310509,1,1.0
med,10,67,4,19.4552536,1,1.0
med,10,67,5,19.762846,1,1.0
med,10,67,6,18.0505409,1,1.0
med,10,67,7,17.7304974,1,1.0
med,10,67,8,18.115942,1,1.0
med,10,67,9,18.4501839,1,1.0
med,10,67,10,18.6567173,1,1.0
med,10,67,11,21.1864414,1,1.0
med,10,67,12,18.5185184,1,1.0
med,10,68,1,312.5,1,1.0
med,10,68,2,11.848341,3,2.4791051080899718
med,10,68,3,11.6822433,4,2.747827492981708
med,10,68,4,11.5473442,3,2.588772399638682
med,10,68,5,384.615387,1,1.0
med,10,68,6,384.615387,1,1.0
med,10,68,7,11.4416475,3,2.715836788079086
med,10,68,8,555.555542,1,1.0
med,10,68,9,11.8764849,3,2.4749612674401757
med,10,68,10,11.4942532,3,2.705857084281462
med,10,68,11,11.5740738,3,2.7169997056245725
med,10,68,12,11.6009283,3,2.682068995978272
med,10,69,1,13.020833,1,1.0
med,10,69,2,12.4069481,1,1.0
med,10,69,3,12.9198971,1,1.0
med,10,69,4,12.5628138,1,1.0
med,10,69,5,13.0890055,1,1.0
med,10,69,6,12.3152714,1,1.0
med,10,69,7,12.9198971,1,1.0
med,10,69,8,12.8865976,1,1.0
med,10,69,9,12.8534708,1,1.0
med,10,69,10,12.4688282,1,1.0
med,10,69,11,12.5313282,1,1.0
med,10,69,12,12.6582279,1,1.0
med,10,70,1,10.0200405,1,1.0
med,10,70,2,9.65250969,1,1.0
med,10,70,3,10.1626015,1,1.0
med,10,70,4,9.31098652,1,1.0
med,10,70,5,9.68992233,1,1.0
med,10,70,6,9.68992233,1,1.0
med,10,70,7,10.0401602,1,1.0
med,10,70,8,9.469697,1,1.0
med,10,70,9,9.78473568,1,1.0
med,10,70,10,9.5602293,1,1.0
med,10,70,11,10.1214571,1,1.0
med,10,70,12,10.1626015,1,1.0
med,10,71,1,80.6451645,2,1.982580325179834
med,10,71,2,67.5675659,2,1.7159712276616308
med,10,71,3,75.757576,2,1.9285834130088502
med,10,71,4,81.9672165,2,1.9813478807911917
med,10,71,5,83.3333359,2,1.962352421675604
med,10,71,6,73.5294113,2,1.8891397767346416
med,10,71,7,80.6451645,2,1.9705859091316227
med,10,71,8,70.4225388,2,1.824336852343785
med,10,71,9,79.3650818,2,1.9974039684079794
med,10,71,10,76.9230804,2,1.9372696925123163
med,10,71,11,72.463768,2,1.8531131775105703
med,10,71,12,67.5675659,2,1.7160711819346803
med,10,72,1,19.9203186,4,1.9389585108425487
med,10,72,2,151.515152,2,1.0258039811221544
med,10,72,3,19.762846,4,2.595071736702878
med,10,72,4,20.3252029,1,1.0
med,10,72,5,20.0803204,1,1.0
med,10,72,6,125.0,3,1.5496273809854277
med,10,72,7,27.9329605,2,1.455507246378579
med,10,72,8,64.9350662,2,1.8046650143620928
med,10,72,9,131.578949,2,1.4872522718624515
med,10,72,10,138.888885,2,1.078810115108879
med,10,72,11,55.5555573,2,1.994309074970787
med,10,72,12,20.2429142,1,1.0
med,10,73,1,138.888885,2,1.041578612438667
med,10,73,2,138.888885,2,1.0251223169038906
med,10,73,3,142.857147,2,1.0307183038723342
med,10,73,4,147.058823,2,1.0484350164480076
med,10,73,5,142.857147,2,1.0288538171133503
med,10,73,6,131.578949,2,1.024621972476484
med,10,73,7,138.888885,2,1.0386454317459273
med,10,73,8,138.888885,2,1.0317675068384313
med,10,73,9,138.888885,2,1.0224613518914387
med,10,73,10,138.888885,2,1.0249742783048539
med,10,73,11,142.857147,2,1.0441887699393528
med,10,73,12,138.888885,2,1.0299593971914125
med,10,74,1,106.38298,1,1.0
med,10,74,2,108.695656,1,1.0
med,10,74,3,111.111115,1,1.0
med,10,74,4,119.047623,1,1.0
med,10,74,5,116.279068,1,1.0
med,10,74,6,128.205124,1,1.0
med,10,74,7,102.040817,1,1.0
med,10,74,8,111.111115,1,1.0
med,10,74,9,106.38298,1,1.0
med,10,74,10,94.3396225,1,1.0
med,10,74,11,116.279068,1,1.0
med,10,74,12,100.0,1,1.0
med,10,75,1,72.463768,1,1.0
med,10,75,2,6.63129997,1,1.0
med,10,75,3,80.6451645,1,1.0
med,10,75,4,6.44329882,1,1.0
med,10,75,5,6.81198931,1,1.0
med,10,75,6,6.85871077,1,1.0
med,10,75,7,6.62251663,1,1.0
med,10,75,8,6.60502005,1,1.0
med,10,75,9,6.69344044,1,1.0
med,10,75,10,6.75675678,1,1.0
med,10,75,11,6.56167984,1,1.0
med,10,75,12,6.54450274,1,1.0
med,10,76,1,71.4285736,1,1.0
med,10,76,2,66.6666641,1,1.0
med,10,76,3,58.139534,1,1.0
med,10,76,4,71.4285736,1,1.0
med,10,76,5,71.4285736,1,1.0
med,10,76,6,66.6666641,1,1.0
med,10,76,7,57.4712639,1,1.0
med,10,76,8,80.6451645,1,1.0
med,10,76,9,64.9350662,1,1.0
med,10,76,10,64.9350662,1,1.0
med,10,76,11,72.463768,1,1.0
med,10,76,12,78.125,1,1.0
med,10,77,1,16.2866459,1,1.0
med,10,77,2,16.666666,1,1.0
med,10,77,3,17.0068035,1,1.0
med,10,77,4,16.1290321,1,1.0
med,10,77,5,16.949152,1,1.0
med,10,77,6,16.5016499,1,1.0
med,10,77,7,16.949152,1,1.0
med,10,77,8,17.1232872,1,1.0
med,10,77,9,16.6112957,1,1.0
med,10,77,10,15.772871,1,1.0
med,10,77,11,16.949152,1,1.0
med,10,77,12,17.4216022,1,1.0
med,10,78,1,59.5238113,3,2.068174039574807
med,10,78,2,59.5238113,3,2.0551743562701037
med,10,78,3,55.5555573,3,2.0506632619781016
med,10,78,4,58.139534,3,2.189611330119537
med,10,78,5,57.4712639,3,2.05863512405942
med,10,78,6,50.5050507,3,2.048671877729525
med,10,78,7,61.7283936,3,2.1887572727972073
med,10,78,8,57.4712639,3,2.0258338169261982
med,10,78,9,56.8181801,3,2.0313434902404905
med,10,78,10,57.4712639,3,2.0601142210267755
med,10,78,11,58.8235283,3,2.047275649661625
med,10,78,12,55.5555573,3,1.926915668084794
med,10,79,1,45.8715591,2,1.18802625420361
med,10,79,2,43.8596497,2,1.788437377926134
med,10,79,3,42.7350426,2,1.6448800169533366
med,10,79,4,39.6825409,2,1.4276777199180082
med,10,79,5,43.103447,2,1.7178319586499484
med,10,79,6,42.3728828,1,1.0
med,10,79,7,42.3728828,2,1.6797452419532304
med,10,79,8,41.3223152,2,1.5532235779116765
med,10,79,9,42.3728828,2,1.7848420354371182
med,10,79,10,50.5050507,2,1.9999802790633767
med,10,79,11,43.103447,2,1.6975089531080023
med,10,79,12,42.7350426,2,1.7009353627954857
med,10,80,1,29.069767,1,1.0
med,10,80,2,29.5857983,1,1.0
med,10,80,3,27.7777786,1,1.0
med,10,80,4,28.7356319,1,1.0
med,10,80,5,29.7619057,1,1.0
med,10,80,6,30.4878044,1,1.0
med,10,80,7,27.4725266,1,1.0
med,10,80,8,30.4878044,1,1.0
med,10,80,9,29.4117641,1,1.0
med,10,80,10,25.9067364,1,1.0
med,10,80,11,28.5714283,1,1.0
med,10,80,12,30.4878044,1,1.0
med,10,81,1,25.6410255,4,2.8579739750881976
med,10,81,2,26.8817196,4,3.0470634675268995
med,10,81,3,29.7619057,4,3.2306176112819136
med,10,81,4,25.7731953,4,2.9652198392357842
med,10,81,5,29.5857983,4,3.05080687140363
med,10,81,6,29.4117641,4,3.0673855009226574
med,10,81,7,28.9017334,4,3.1165179544160386
med,10,81,8,26.041666,4,2.9731282247434287
med,10,81,9,30.6748466,4,3.3426372781725857
med,10,81,10,32.2580643,4,3.301021185449676
med,10,81,11,31.4465408,4,3.317644066717156
med,10,81,12,28.40909,4,3.1807772443130227
med,10,82,1,121.951218,1,1.0
med,10,82,2,92.5925903,1,1.0
med,10,82,3,102.040817,1,1.0
med,10,82,4,113.63636,1,1.0
med,10,82,5,121.951218,1,1.0
med,10,82,6,89.2857132,1,1.0
med,10,82,7,108.695656,1,1.0
med,10,82,8,138.888885,1,1.0
med,10,82,9,119.047623,1,1.0
med,10,82,10,125.0,1,1.0
med,10,82,11,151.515152,1,1.0
med,10,82,12,131.578949,1,1.0
med,10,83,1,6.51890469,1,1.0
med,10,83,2,6.21890545,1,1.0
med,10,83,3,6.41848516,1,1.0
med,10,83,4,6.32911396,1,1.0
med,10,83,5,6.27352571,2,1.0112430420014917
med,10,83,6,6.36942673,1,1.0
med,10,83,7,6.19578695,1,1.0
med,10,83,8,6.28140688,1,1.0
med,10,83,9,6.28930807,1,1.0
med,10,83,10,6.22665024,1,1.0
med,10,83,11,6.33713579,1,1.0
med,10,83,12,6.36942673,1,1.0
med,10,84,1,11.0619469,2,1.992791644671427
med,10,84,2,11.0864744,2,1.9895471461617764
med,10,84,3,11.6009283,2,1.9539711602251044
med,10,84,4,11.4416475,2,1.9623655196096121
med,10,84,5,12.3152714,2,1.8491676422054892
med,10,84,6,11.6822433,2,1.9448835314676274
med,10,84,7,11.5740738,2,1.946170748750281
med,10,84,8,10.9890108,2,1.990734673150288
med,10,84,9,10.7991362,2,1.9981707105252962
med,10,84,10,11.261261,2,1.976449869651345
med,10,84,11,11.013216,2,1.993057621368028
med,10,84,12,11.0864744,2,1.9880570229534489
med,10,85,1,21.4592266,1,1.0
med,10,85,2,23.696682,1,1.0
med,10,85,3,22.2222214,1,1.0
med,10,85,4,23.0414753,1,1.0
med,10,85,5,20.4918041,1,1.0
med,10,85,6,23.1481476,1,1.0
med,10,85,7,21.4592266,1,1.0
med,10,85,8,21.6450214,1,1.0
med,10,85,9,22.421524,1,1.0
med,10,85,10,21.0084038,1,1.0
med,10,85,11,20.833334,1,1.0
med,10,85,12,21.6450214,1,1.0
med,10,86,1,7.73993826,2,1.439211702066466
med,10,86,2,7.88643551,2,1.5406196477371918
med,10,86,3,7.71604919,3,1.45724654467485
med,10,86,4,7.76397514,3,1.4577832435043667
med,10,86,5,7.21500731,2,1.258031439855347
med,10,86,6,7.54147816,2,1.3438993745448724
med,10,86,7,7.55287027,3,1.3518693080281659
med,10,86,8,7.50750732,2,1.3155918485573876
med,10,86,9,7.89889431,2,1.524483451958262
med,10,86,10,7.68049145,2,1.3995488195325478
med,10,86,11,7.89889431,3,1.5970610807452572
med,10,86,12,7.59878397,3,1.425168288297698
med,10,87,1,100.0,3,2.245123210314794
med,10,87,2,104.166664,3,2.5638342046121294
med,10,87,3,151.515152,2,1.5666730561890776
med,10,87,4,121.951218,2,1.9896835224312082
med,10,87,5,108.695656,2,1.9295939374797475
med,10,87,6,106.38298,3,2.368719905202138
med,10,87,7,138.888885,2,1.8239438486906434
med,10,87,8,151.515152,3,1.7793277540448653
med,10,87,9,125.0,3,2.044283646941458
med,10,87,10,100.0,3,2.514719679941484
med,10,87,11,138.888885,3,1.883284332823569
med,10,87,12,128.205124,3,2.1035379980458315
med,10,88,1,46.7289734,2,1.3358068948821789
med,10,88,2,47.1698112,2,1.309935778127977
med,10,88,3,49.0196075,2,1.3298886621104558
med,10,88,4,47.1698112,2,1.3077585433445882
med,10,88,5,49.5049515,2,1.5069873781208185
med,10,88,6,48.0769234,2,1.3348575417335216
med,10,88,7,47.1698112,2,1.3731558705183298
med,10,88,8,49.0196075,2,1.3440684788859671
med,10,88,9,47.1698112,2,1.2894759585659248
med,10,88,10,46.7289734,2,1.2992035231121892
med,10,88,11,50.0,2,1.512255627165162
med,10,88,12,48.5436897,2,1.4522658057129176
med,10,89,1,49.0196075,1,1.0
med,10,89,2,40.9836082,1,1.0
med,10,89,3,43.103447,1,1.0
med,10,89,4,45.0450439,1,1.0
med,10,89,5,44.2477875,1,1.0
med,10,89,6,49.5049515,1,1.0
med,10,89,7,44.6428566,1,1.0
med,10,89,8,44.6428566,1,1.0
med,10,89,9,38.7596893,1,1.0
med,10,89,10,41.6666679,1,1.0
med,10,89,11,42.7350426,1,1.0
med,10,89,12,45.8715591,1,1.0
med,10,90,1,11.261261,1,1.0
med,10,90,2,11.2866821,1,1.0
med,10,90,3,11.5473442,1,1.0
med,10,90,4,11.3378687,1,1.0
med,10,90,5,11.210762,1,1.0
med,10,90,6,11.5740738,1,1.0
med,10,90,7,12.1065378,1,1.0
med,10,90,8,10.6837606,1,1.0
med,10,90,9,11.4678898,1,1.0
med,10,90,10,11.5740738,1,1.0
med,10,90,11,11.6009283,1,1.0
med,10,90,12,11.3895216,1,1.0
med,10,91,1,21.3675213,2,1.3118534013941625
med,10,91,2,22.3214283,2,1.277401154913762
med,10,91,3,21.0084038,2,1.3318341314627147
med,10,91,4,21.73913,2,1.3008574274428903
med,10,91,5,21.5517235,2,1.3014357221388861
med,10,91,6,22.2222214,2,1.2746337500907596
med,10,91,7,21.0970459,2,1.3286893213991489
med,10,91,8,21.6450214,2,1.297258077544201
med,10,91,9,23.0414753,2,1.2301931438329665
med,10,91,10,22.026432,2,1.2879457985427691
med,10,91,11,23.0414753,2,1.2339335148248411
med,10,91,12,22.2222214,2,1.258732362358673
med,10,92,1,178.571426,1,1.0
med,10,92,2,80.6451645,2,1.1714773093827267
med,10,92,3,151.515152,1,1.0
med,10,92,4,277.777771,1,1.0
med,10,92,5,161.290329,1,1.0
med,10,92,6,147.058823,1,1.0
med,10,92,7,208.333328,1,1.0
med,10,92,8,22.1238937,2,1.0071277433898669
med,10,92,9,30.30303,2,1.9509332368067975
med,10,92,10,161.290329,1,1.0
med,10,92,11,138.888885,1,1.0
med,10,92,12,178.571426,1,1.0
med,10,93,1,21.0084038,2,1.0893061173030816
med,10,93,2,21.5517235,2,1.11405962076739
med,10,93,3,21.3675213,2,1.093639065272593
med,10,93,4,21.1864414,2,1.0908414194663671
med,10,93,5,19.8412704,2,1.0549704080644464
med,10,93,6,21.4592266,2,1.098256004171832
med,10,93,7,21.0970459,2,1.0984602280977336
med,10,93,8,20.7468872,2,1.0728377601142007
med,10,93,9,21.4592266,2,1.1055226051434017
med,10,93,10,20.4918041,2,1.0783439172646545
med,10,93,11,21.3675213,2,1.0874055210098896
med,10,93,12,21.0084038,2,1.0787384494942893
med,10,94,1,10.638298,1,1.0
med,10,94,2,11.6279068,1,1.0
med,10,94,3,11.1856823,1,1.0
med,10,94,4,11.261261,1,1.0
med,10,94,5,11.1358576,1,1.0
med,10,94,6,11.363636,1,1.0
med,10,94,7,11.4942532,1,1.0
med,10,94,8,11.1111107,1,1.0
med,10,94,9,11.6822433,1,1.0
med,10,94,10,10.8225107,1,1.0
med,10,94,11,11.4416475,1,1.0
med,10,94,12,11.363636,1,1.0
med,10,95,1,69.4444427,3,2.871622727052805
med,10,95,2,238.095245,2,1.146314064921597
med,10,95,3,32.4675331,2,1.9490969988671953
med,10,95,4,625.0,1,1.0
med,10,95,5,277.777771,2,1.3993381892208752
med,10,95,6,263.157898,1,1.0
med,10,95,7,294.117645,1,1.0
med,10,95,8,312.5,1,1.0
med,10,95,9,294.117645,1,1.0
med,10,95,10,263.157898,1,1.0
med,10,95,11,416.666656,1,1.0
med,10,95,12,333.333344,1,1.0
med,10,96,1,78.125,2,1.1577628863884568
med,10,96,2,80.6451645,2,1.1929196604507233
med,10,96,3,78.125,2,1.1898267507508629
med,10,96,4,78.125,2,1.180312932149425
med,10,96,5,75.757576,2,1.155324816237784
med,10,96,6,75.757576,2,1.1276071142194304
med,10,96,7,80.6451645,2,1.2046241211306261
med,10,96,8,76.9230804,2,1.1517247933939598
med,10,96,9,78.125,2,1.1965992019199398
med,10,96,10,79.3650818,2,1.1531588187765733
med,10,96,11,75.757576,2,1.1691463319318554
med,10,96,12,78.125,2,1.144785428713241
med,10,97,1,37.3134346,2,1.9531331211896723
med,10,97,2,37.878788,2,1.933430636115037
med,10,97,3,41.3223152,2,1.863196116264503
med,10,97,4,44.2477875,2,1.803767230013266
med,10,97,5,42.0168076,2,1.8310855972288924
med,10,97,6,41.3223152,2,1.8688960086674857
med,10,97,7,40.9836082,2,1.8749882267637032
med,10,97,8,42.7350426,2,1.828109079081805
med,10,97,9,38.1679382,2,1.9367175637871854
med,10,97,10,38.1679382,2,1.9316983510231271
med,10,97,11,45.0450439,2,1.7866843879616476
med,10,97,12,37.878788,2,1.9323990161122957
med,10,98,1,172.413788,3,2.968237185086181
med,10,98,2,192.307693,3,2.0520213715404427
med,10,98,3,166.666672,3,2.2209540872447957
med,10,98,4,208.333328,3,2.7317605877673117
med,10,98,5,277.777771,3,2.9955382587080486
med,10,98,6,76.9230804,2,1.6055642504889525
med,10,98,7,131.578949,4,2.459840497242061
med,10,98,8,76.9230804,2,1.6198227770231524
med,10,98,9,192.307693,3,2.4752273439930526
med,10,98,10,156.25,4,2.9200437569082807
med,10,98,11,185.185181,2,1.9695664851089338
med,10,98,12,70.4225388,2,1.5469583373328277
med,10,99,1,75.757576,3,2.3426156997817857
med,10,99,2,111.111115,3,2.0808033777977872
med,10,99,3,156.25,3,1.7193486230436608
med,10,99,4,166.666672,3,1.6896673638798025
med,10,99,5,138.888885,3,1.6585983709998549
med,10,99,6,131.578949,3,1.8638790592261412
med,10,99,7,121.951218,3,1.780075469165035
med,10,99,8,74.6268692,4,2.2882817442132666
med,10,99,9,135.135132,3,1.8784578894073347
med,10,99,10,166.666672,3,1.6984363356493026
med,10,99,11,69.4444427,3,2.382224861559535
med,10,99,12,208.333328,3,1.6501552651662097
med,10,100,1,19.8412704,1,1.0
med,10,100,2,21.1864414,1,1.0
med,10,100,3,20.5761318,1,1.0
med,10,100,4,22.9357796,1,1.0
med,10,100,5,22.026432,1,1.0
med,10,100,6,19.0114059,1,1.0
med,10,100,7,22.522522,1,1.0
med,10,100,8,21.8340607,1,1.0
med,10,100,9,20.7468872,1,1.0
med,10,100,10,21.4592266,1,1.0
med,10,100,11,22.9357796,1,1.0
med,10,100,12,21.6450214,1,1.0
med,10,101,1,22.026432,4,3.258766939094299
med,10,101,2,21.2765961,4,3.2190114765783964
med,10,101,3,20.4918041,4,3.264566274658355
med,10,101,4,21.73913,4,3.204780839991276
med,10,101,5,21.0084038,4,3.2088934372257825
med,10,101,6,21.4592266,4,3.163355576267912
med,10,101,7,21.5517235,4,3.3052528446342713
med,10,101,8,21.5517235,4,3.193527173304164
med,10,101,9,21.8340607,4,3.0454911948390935
med,10,101,10,20.833334,4,3.2439923969530766
med,10,101,11,21.0084038,4,3.2231371456376205
med,10,101,12,21.0084038,4,3.3298255246378874
med,10,102,1,178.571426,1,1.0
med,10,102,2,119.047623,1,1.0
med,10,102,3,151.515152,1,1.0
med,10,102,4,131.578949,1,1.0
med,10,102,5,121.951218,1,1.0
med,10,102,6,166.666672,1,1.0
med,10,102,7,138.888885,1,1.0
med,10,102,8,128.205124,1,1.0
med,10,102,9,113.63636,1,1.0
med,10,102,10,166.666672,1,1.0
med,10,102,11,138.888885,1,1.0
med,10,102,12,138.888885,1,1.0
med,10,103,1,5.80720091,1,1.0
med,10,103,2,5.86854458,1,1.0
med,10,103,3,5.7736721,1,1.0
med,10,103,4,5.98086119,1,1.0
med,10,103,5,5.74712658,1,1.0
med,10,103,6,5.84795332,1,1.0
med,10,103,7,5.95947552,1,1.0
med,10,103,8,5.63697863,1,1.0
med,10,103,9,5.8548007,1,1.0
med,10,103,10,5.88235283,1,1.0
med,10,103,11,5.58035707,1,1.0
med,10,103,12,5.98086119,1,1.0
med,10,104,1,40.0,1,1.0
med,10,104,2,34.7222214,1,1.0
med,10,104,3,35.4609947,1,1.0
med,10,104,4,35.7142868,1,1.0
med,10,104,5,33.783783,1,1.0
med,10,104,6,33.1125832,1,1.0
med,10,104,7,31.8471336,1,1.0
med,10,104,8,38.4615402,1,1.0
med,10,104,9,35.2112694,1,1.0
med,10,104,10,37.878788,1,1.0
med,10,104,11,38.7596893,1,1.0
med,10,104,12,38.1679382,1,1.0
